stuttgart-germany-63095,FLS0702,1995-06-30,Hallschlag JZ,,760,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Combination Lock,And The Same,Sieve-Fisted Find,Back To Base,Target,Long Division,Give Me The Cure,Bed For The Scraping,Interlude 1,Latest Disgrace,Interlude 2,Burning Too,Margin Walker,Interlude 3,By You,Instrument,Forensic Scene,Shut the Door,Encore 1,Smallpox Champion,Birthday Pony,Rend It,Sweet and Low,"Fell, Destroyed",Encore 2,Blueprint,Bad Mouth,Encore 3,Waiting Room,Downed City,,,,,,,,,,,,,
mainz-germany-70195,FLS0703,1995-07-01,Kuze,,600,Joey Picuri,Warren Russell-Smith,Cassette,Joe #1,Exit Only,Birthday Pony,Blueprint,Reclamation,Interlude 1,Target,Song #1,Break-In,By You,Bed For The Scraping,Cassavetes,Long Division,Runaway Return,Interlude 2,Instrument,Forensic Scene,Long Distance Runner,Turnover,Encore,Great Cop,Public Witness Program,Promises,Sweet and Low,,,,,,,,,,,,,,,,,,,,
berlin-germany-70295,FLS0704,1995-07-02,TU Mensa,,1500,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Cassavetes,Merchandise,Do You Like Me,Reclamation,Margin Walker,Bed For The Scraping,Interlude 1,Target,Suggestion,Give Me The Cure,Interlude 2,By You,Interlude 3,23 Beats Off,Rend It,Back To Base,Interlude 4,Forensic Scene,Long Division,Blueprint,Encore 1,Great Cop,"Fell, Destroyed",Shut the Door,Sweet and Low,Encore 2,Birthday Pony,Turnover,Waiting Room,,,,,,,,,,,,,,
dortmund-germany-70395,FLS0705,1995-07-03,Soundgarden,,900,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Cassavetes,Facet Squared,Dear Justice Letter,Interlude 1,Bed For The Scraping,Latest Disgrace,Interlude 2,Stacks,Turnover,Waiting Room,Bulldog Front,Reclamation,Last Chance for a Slow Dance,By You,Interlude 3,Long Distance Runner,Rend It,Instrument,Do You Like Me,Encore,Smallpox Champion,,,,,,,,,,,,,,,,,,,,,,
hamburg-germany-70495,FLS0706,1995-07-04,Fabrik,,1300,Joey Picuri,Jerry Busher,Cassette,Intro,Styrofoam,Nice New Outfit,Interlude 1,Back to Base,Downed City,Interlude 2,And The Same,Walken's Syndrome,Returning the Screw,Margin Walker,Bed For The Scraping,Target,Waiting Room,Interlude 3,By You,Two Beats Off,Interlude 4,Merchandise,Blueprint,Long Division,Forensic Scene,Encore 1,Reclamation,Public Witness Program,Long Distance Runner,Sieve-Fisted Find,Encore 2,Interlude 5,Shut the Door,Sweet and Low,"Fell, Destroyed",,,,,,,,,,,,
nijmegen-netherlands-70595,FLS0707,1995-07-05,Doornroosje,,450,Joey Picuri,Jerry Busher,Cassette,Sweet and Low,Facet Squared,Latin Roots,Intro,Bed For The Scraping,Do You Like Me,Song #1,"Fell, Destroyed",Instrument,Rend It,Interlude 1,By You,Interlude 2,Birthday Pony,Burning,Interlude 3,Long Division,Reprovisional,Burning Too,Interlude 4,Forensic Scene,Encore 1,Turnover,Back to Base,Target,KYEO,,,,,,,,,,,,,,,,,,
groningen-netherlands-70795,FLS0708,1995-07-07,Vera,,500,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Cassavetes,Returning The Screw,Interlude 1,Smallpox Champion,Interlude 2,Back To Base,Target,Merchandise,Interlude 3,Two Beats Off,Waiting Room,Interlude 4,Forensic Scene,Rend It,Reclamation,Latest Disgrace,Interlude 5,Bed For The Scraping,"Fell, Destroyed",Promises,Encore,Turnover,Great Cop,Do You Like Me,Instrument,Sweet and Low,,,,,,,,,,,,,,,,,
bielefeld-germany-70895,FLS0709,1995-07-08,JZ Kamp,,560,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Brendan #1,Back To Base,Sieve-Fisted Find,Reclamation,Interlude 1,Latest Disgrace,Interlude 2,Bed For The Scraping,Latin Roots,Interlude 3,Stacks,Interlude 4,By You,Interlude 5,Forensic Scene,Shut the Door,Sweet and Low,Rend It,Interlude 6,Birthday Pony,Target,Instrument,Interlude 7,Turnover,Encore,Do You Like Me,Styrofoam,Blueprint,Interlude 8,Long Division,"Fell, Destroyed",,,,,,,,,,,,
bremen-germany-70995,FLS0710,1995-07-09,Schlachthof,,1000,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Combination Lock,Reclamation,Dear Justice Letter,Back To Base,Target,Waiting Room,Give Me The Cure,Interlude 1,Bed For The Scraping,Forensic Scene,By You,Interlude 2,Promises,Turnover,Interlude 3,Great Cop,Rend It,Encore 1,Two Beats Off,Instrument,Blueprint,Encore 2,Last Chance for a Slow Dance,Long Distance Runner,Do You Like Me,Sweet and Low,"Fell, Destroyed",,,,,,,,,,,,,,,,
copenhagen-denmark-71095,FLS0711,1995-07-10,Ungdomshuset,,400,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Joe #1,And The Same,Interlude 1,Target,Stacks,Walken's Syndrome,Interlude 2,Bed For The Scraping,Downed City,Interlude 3,Song #1,Margin Walker,By You,Interlude 4,Long Division,Forensic Scene,Returning The Screw,Interlude 5,Smallpox Champion,Interlude 6,Back To Base,Interlude 7,Latest Disgrace,Interlude 8,Waiting Room,Interlude 9,Public Witness Program,Reclamation,Encore 1,Sieve-Fisted Find,Interlude 10,Long Distance Runner,Do You Like Me,Encore 2,"Fell, Destroyed",Sweet and Low,Repeater,,,,,,
tampere-finland-71295,FLS0712,1995-07-12,Pakkahuone,,650,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Facet Squared,Public Witness Program,And The Same,Do You Like Me,Interlude 1,Merchandise,Margin Walker,Bed For The Scraping,Turnover,Long Division,Runaway Return,Interlude 2,By You,Interlude 3,Waiting Room,Break-In,Interlude 4,Birthday Pony,Target,Instrument,Walken's Syndrome,Promises,Encore,Back To Base,Forensic Scene,Song #1,Interlude 5,Blueprint,Sweet and Low,Repeater,,,,,,,,,,,,,
oslo-norway-71495,FLS0713,1995-07-14,Sentrum Scene,,950,Joey Picuri,Warren Russell-Smith,Cassette,Intro,Blueprint,Facet Squared,Do You Like Me,Reclamation,Interlude 1,Margin Walker,Bed For The Scraping,Rend It,Interlude 2,Long Division,Target,Interlude 3,By You,Interlude 4,Suggestion,Give Me The Cure,Interlude 5,Birthday Pony,Forensic Scene,Promises,Encore,Turnover,Instrument,Interlude 6,"Fell, Destroyed",Sweet and Low,,,,,,,,,,,,,,,,,
washington-dc-usa-91695,FLS0714,1995-09-16,Sylvan Theater,Free,3000,ANON,Warren Russell-Smith,,Intro,Combination Lock,Reclamation,Do You Like Me,Bed For The Scraping,Public Witness Program,Interlude 1,Birthday Pony,Forensic Scene,By You,Instrument,Smallpox Champion,Interlude 2,Long Distance Runner,"Fell, Destroyed",Sweet and Low,Downed City,,,,,,,,,,,,,,,,,,,,,,,,,,,
lindenhurst-ny-usa-92195,FLS0715,1995-09-21,PWAC,5,900,Joey Picuri,,DAT,Intro,Do You Like Me,And The Same,Walken's Syndrome,Styrofoam,Target,Bed For The Scraping,Give Me The Cure,Long Division,Forensic Scene,Promises,By You,Interlude 1,Smallpox Champion,Interlude 2,Back to Base,Downed City,Reclamation,"Fell, Destroyed",Encore 1,Birthday Pony,Turnover,Interlude 3,Long Distance Runner,Sweet and Low,Blueprint,,,,,,,,,,,,,,,,,,
northampton-ma-usa-92295,FLS0716,1995-09-22,Pearl Street Ballroom,5,750,Joey Picuri,Jerry Busher,DAT,Intro,Birthday Pony,Sieve-Fisted Find,Facet Squared,Do You Like Me,Reclamation,Rend It,Bed For The Scraping,Margin Walker,By You,Forensic Scene,Suggestion,Interlude 1,Target,Instrument,Interlude 2,Two Beats Off,Interlude 3,Back to Base,Encore 1,"Fell, Destroyed",Promises,Blueprint,,,,,,,,,,,,,,,,,,,,,
montreal-qc-canada-92395,FLS0717,1995-09-23,Metropolis,7(can),1500,Joey Picuri,Warren Russell-Smith,DAT,Intro,Cassavetes,Back To Base,Do You Like Me,Interlude 1,Stacks,Dear Justice Letter,Interlude 2,Merchandise,Target,Bed For The Scraping,Blueprint,Suggestion,Break-In,Returning The Screw,Smallpox Champion,Interlude 3,Birthday Pony,"Fell, Destroyed",Great Cop,Encore,By You,Interlude 4,Repeater,Forensic Scene,Interlude 5,Long Distance Runner,Give Me The Cure,,,,,,,,,,,,,,,,
quebec-city-qc-canada-92495,FLS0718,1995-09-24,Cepec Limouli,7(can),450,Joey Picuri,Jerry Busher,DAT,Intro,Steady Diet,Exit Only,And The Same,Latest Disgrace,Interlude 1,Birthday Pony,Runaway Return,Reclamation,Interlude 2,Margin Walker,By You,Interlude 3,Back to Base,Rend It,Waiting Room,Interlude 4,Forensic Scene,Bed For The Scraping,Turnover,Encore 1,Do You Like Me,Instrument,Downed City,Long Division,"Fell, Destroyed",Sweet and Low,,,,,,,,,,,,,,,,,
ottawa-on-canada-92695,FLS0719,1995-09-26,Carleton University Porter Hall,7(can),850,Joey Picuri,Warren Russell-Smith,DAT,Intro,Bed For The Scraping,Sieve-Fisted Find,Interlude 1,Stacks,Cassavetes,Styrofoam,"Fell, Destroyed",Interlude 2,Promises,Interlude 3,Bulldog Front,Reclamation,Interlude 4,By You,Interlude 5,Forensic Scene,Birthday Pony,Target,KYEO,Encore,Do You Like Me,Rend It,Long Distance Runner,Blueprint,Sweet and Low,Great Cop,,,,,,,,,,,,,,,,,
toronto-on-canada-92795,FLS0720,1995-09-27,RPM Warehouse,7(can),1650,Joey Picuri,Warren Russell-Smith,DAT,Opening Remarks,Intro,Smallpox Champion,Reclamation,Do You Like Me,Facet Squared,Rend It,Bed For The Scraping,Target,Waiting Room,Interlude 1,"Fell, Destroyed",Birthday Pony,Blueprint,Interlude 2,By You,Interlude 3,Forensic Scene,Promises,Encore,Repeater,Instrument,Exit Only,Interlude 4,Long Distance Runner,Sweet and Low,,,,,,,,,,,,,,,,,,
rochester-ny-usa-92895,FLS0721,1995-09-28,Harro East Ballroom,5,1350,Joey Picuri,Jerry Busher,DAT,Intro,Merchandise,Do You Like Me,And The Same,Interlude 1,Rend It,Back to Base,Interlude 2,Target,Suggestion,"Fell, Destroyed",By You,Interlude 3,Birthday Pony,Turnover,Instrument,Interlude 4,Last Chance for a Slow Dance,Bed For The Scraping,Margin Walker,Reclamation,Public Witness Program,Sweet and Low,Forensic Scene,Encore 1,Give Me The Cure,Song #1,Smallpox Champion,,,,,,,,,,,,,,,,
pittsburgh-pa-usa-92995,FLS0722,1995-09-29,Metropol,5,1300,Joey Picuri,Warren Russell-Smith,DAT,Intro,Smallpox Champion,Facet Squared,Do You Like Me,Reclamation,Interlude 1,Forensic Scene,Bed For The Scraping,Bulldog Front,Repeater,Interlude 2,By You,Target,Waiting Room,Interlude 3,Rend It,Long Distance Runner,Interlude 4,Long Division,"Fell, Destroyed",Returning The Screw,Interlude 5,Two Beats Off,Sweet and Low,KYEO,,,,,,,,,,,,,,,,,,,
detroit-mi-usa-100195,FLS0723,1995-10-01,State Theater,6,3000,Joey Picuri,Jerry Busher,DAT,Intro,Cassavetes,And The Same,Interlude 1,Do You Like Me,Facet Squared,Margin Walker,Bed For The Scraping,"Fell, Destroyed",Promises,Smallpox Champion,Interlude 2,By You,Interlude 3,Birthday Pony,Forensic Scene,Instrument,Rend It,Encore 1,Long Distance Runner,Exit Only,Long Division,Downed City,Sweet and Low,Reclamation,,,,,,,,,,,,,,,,,,,
cleveland-oh-usa-100295,FLS0724,1995-10-02,Agora Theater,5,1666,Joey Picuri,Warren Russell-Smith,DAT,Opening Remarks,Intro,Walken's Syndrome,Merchandise,Downed City,Reclamation,Latest Disgrace,Interlude 1,Back To Base,Blueprint,Interlude 2,Stacks,Do You Like Me,Bed For The Scraping,Bulldog Front,By You,Interlude 3,Great Cop,"Fell, Destroyed",Shut The Door,Encore,Forensic Scene,Suggestion,Interlude 4,Rend It,Long Distance Runner,Reprovisional,,,,,,,,,,,,,,,,,
columbus-oh-usa-100395,FLS0725,1995-10-03,Newport,5,1621,Joey Picuri,Warren Russell-Smith,DAT,Intro,By You,Joe #1,Facet Squared,Target,Interlude 1,Bed For The Scraping,Dear Justice Letter,Song #1,Forensic Scene,Repeater,Give Me The Cure,Birthday Pony,Do You Like Me,Reclamation,Reprovisional,Encore 1,"Fell, Destroyed",Merchandise,Smallpox Champion,Long Division,Blueprint,Sweet and Low,,,,,,,,,,,,,,,,,,,,,
dayton-oh-usa-100495,FLS0726,1995-10-04,1470 West,5,826,Joey Picuri,Warren Russell-Smith,DAT,Intro,Combination Lock,Cassavetes,And The Same,Interlude 1,Do You Like Me,Styrofoam,Turnover,Interlude 2,Bed For The Scraping,Public Witness Program,Long Division,Forensic Scene,Interlude 3,Back To Base,By You,Interlude 4,Bulldog Front,Promises,Rend It,Encore,Two Beats Off,Interlude 5,Birthday Pony,Target,Instrument,"Fell, Destroyed",Sweet and Low,Blueprint,,,,,,,,,,,,,,,
cincinnati-oh-usa-100595,FLS0727,1995-10-05,Bogart's,5,1300,Joey Picuri,Warren Russell-Smith,DAT,Intro,Sieve-Fisted Find,Reclamation,Target,Facet Squared,Blueprint,Interlude 1,Birthday Pony,Forensic Scene,By You,Margin Walker,Returning The Screw,Interlude 2,"Fell, Destroyed",Waiting Room,Interlude 3,Do You Like Me,Interlude 4,Great Cop,Encore,Rend It,Bed For The Scraping,Interlude 5,Nice New Outfit,Long Distance Runner,,,,,,,,,,,,,,,,,,,
indianapolis-in-usa-100695,FLS0728,1995-10-06,Eastwood Entertainment Center,6,750,Joey Picuri,Warren Russell-Smith,DAT,Opening Remarks,Combination Lock,Exit Only,Reclamation,Target,Bed For The Scraping,Latin Roots,Interlude 1,Styrofoam,Lockdown,Promises,Forensic Scene,By You,Interlude 2,Merchandise,Cassavetes,Interlude 3,Back To Base,Encore,Do You Like Me,Suggestion,Last Chance For A Slow Dance,Sweet and Low,Instrument,,,,,,,,,,,,,,,,,,,,
louisville-ky-usa-100795,FLS0729,1995-10-07,Brewery,5,1300,Joey Picuri,Warren Russell-Smith,DAT,Intro,Smallpox Champion,Facet Squared,Target,And The Same,Interlude 1,Cassavetes,Bed For The Scraping,Interlude 2,Forensic Scene,Shut The Door,Interlude 3,Give Me The Cure,Reclamation,Interlude 4,By You,Rend It,Interlude 5,Birthday Pony,Do You Like Me,Encore,Latest Disgrace,Interlude 6,Long Distance Runner,"Fell, Destroyed",Joe #1,KYEO,,,,,,,,,,,,,,,,,
st-louis-mo-usa-100895,FLS0730,1995-10-08,Mississippi Nights,5,1100,Joey Picuri,Warren Russell-Smith,DAT,Opening remarks,Merchandise,Runaway Return,Interlude 1,Bed for the Scraping,Downed City,Stacks,Interlude 2,Target,Bad Mouth,Interlude 3,Forensic Scene,Birthday Pony,Blueprint,Long Division,Do You Like Me,Reclamation,Margin Walker,Facet Squared,"Fell, Destroyed",Sweet and Low,Rend It,Encore,Interlude 4,By You,Turnover,Long Distance Runner,Version,,,,,,,,,,,,,,,,
peoria-il-usa-100995,FLS0731,1995-10-09,Expo Gardens,5,780,Joey Picuri,Fugazi,DAT,Intro,Birthday Pony,Walken's Syndrome,Interlude 1,Merchandise,Do You Like Me,Reclamation,Interlude 2,Forensic Scene,Promises,Target,Bed For The Scraping,Interlude 3,Bed For The Scraping (continued),Public Witness Program,By You,Stacks,Blueprint,Interlude 4,Instrument,Waiting Room,Margin Walker,Song #1,"Fell, Destroyed",Long Distance Runner,Version,,,,,,,,,,,,,,,,,,
chicago-il-usa-101095,FLS0732,1995-10-10,Rainbo Roller Rink,5,3200,Joey Picuri,Warren Russell-Smith,DAT,Intro,Cassavetes,And The Same,Do You Like Me,Reclamation,Interlude 1,Margin Walker,Bed For The Scraping,Target,By You,Long Division,Rend It,Suggestion,Facet Squared,"Fell, Destroyed",Public Witness Program,Interlude 2,Birthday Pony,Forensic Scene,Long Distance Runner,Version,Glueman,,,,,,,,,,,,,,,,,,,,,,
green-bay-wi-usa-101295,FLS0733,1995-10-12,Riverside Ballroom,5,1000,Joey Picuri,Warren Russell-Smith,DAT,Intro,Bed For The Scraping,Sieve-Fisted Find,Facet Squared,Do You Like Me,Merchandise,Interlude 1,Bulldog Front,Long Division,"Fell, Destroyed",By You,Song #1,Cassavetes,Interlude 2,Birthday Pony,Forensic Scene,Promises,Encore,Waiting Room,Target,Back To Base,Rend It,,,,,,,,,,,,,,,,,,,,,,
milwaukee-wi-usa-101395,FLS0734,1995-10-13,Rave,5,1500,Joey Picuri,Warren Russell-Smith,DAT,Intro,Exit Only,Returning The Screw,Smallpox Champion,Interlude 1,Birthday Pony,Target,Reclamation,Nice New Outfit,Shut the Door,"Fell, Destroyed",Bed For The Scraping,Interlude 2,Margin Walker,By You,Repeater,Interlude 3,Forensic Scene,Long Division,Encore 1,Two Beats Off,Bad Mouth,Do You Like Me,Long Distance Runner,Sweet And Low,,,,,,,,,,,,,,,,,,,
minneapolis-mn-usa-101495,FLS0735,1995-10-14,First Avenue,5,1700,Joey Picuri,Warren Russell-Smith,DAT,Intro,Birthday Pony,Blueprint,And The Same,Downed City,Styrofoam,Latin Roots,Interlude 1,Bed For The Scraping,Target,Instrument,Margin Walker,By You,Facet Squared,Cassavetes,Promises,Forensic Scene,Encore 1,Long Distance Runner,Do You Like Me,Waiting Room,Reprovisional,Version,,,,,,,,,,,,,,,,,,,,,
minneapolis-mn-usa-101595,FLS0736,1995-10-15,First Avenue,5,1700,Joey Picuri,Warren Russell-Smith,DAT,Intro,Turnover,Merchandise,Target,Stacks,Interlude 1,Bulldog Front,Reclamation,Rend It,Bed For The Scraping,"Fell, Destroyed",Returning The Screw,Smallpox Champion,Song #1,By You,Interlude 2,Forensic Scene,Long Division,Encore 1,Back to Base,Do You Like Me,Repeater,Sweet And Low,Glueman,Encore 2,Birthday Pony,Last Chance For A Slow Dance,KYEO,,,,,,,,,,,,,,,,
ames-ia-usa-101795,FLS0737,1995-10-17,Hunky Dory's,5,600,Joey Picuri,Warren Russell-Smith,DAT,Intro,Target,And The Same,Sieve-Fisted Find,Reclamation,Interlude 1,Forensic Scene,Interlude 2,Bed For The Scraping,Interlude 3,Lockdown,Interlude 4,By You,Interlude 5,Back To Base,"Fell, Destroyed",Suggestion,Interlude 6,Two Beats Off,Interlude 7,Great Cop,Walken's Syndrome,Long Division,Encore,Do You Like Me,Long Distance Runner,Blueprint,Interlude 8,Instrument,Sweet and Low,,,,,,,,,,,,,,
lincoln-ne-usa-101895,FLS0738,1995-10-18,State Fairgrounds Agricultural Hall,5,1300,Joey Picuri,Warren Russell-Smith,DAT,Intro,Smallpox Champion,Styrofoam,Do You Like Me,Reclamation,Turnover,Back to Base,Interlude 1,Target,Shut the Door,"Fell, Destroyed",By You,Bed For The Scraping,Exit Only,Long Distance Runner,Forensic Scene,Encore 1,Repeater,Margin Walker,Song #1,Reprovisional,Sweet And Low,Instrument,,,,,,,,,,,,,,,,,,,,,
sioux-falls-sd-usa-101995,FLS0739,1995-10-19,Pomp Room,5,804,Joey Picuri,Warren Russell-Smith,DAT,Intro,Joe #1,Bed For The Scraping,Sieve-Fisted Find,Facet Squared,Downed City,Instrument,Target,Suggestion,Give Me The Cure,By You,Birthday Pony,Runaway Return,Interlude 1,Long Division,Forensic Scene,Promises,Encore 1,Do You Like Me,Waiting Room,Margin Walker,Long Distance Runner,"Fell, Destroyed",Sweet And Low,,,,,,,,,,,,,,,,,,,,
rapid-city-sd-usa-102095,FLS0740,1995-10-20,Surbeck City School of Mines and Technology,5,700,Joey Picuri,Warren Russell-Smith,DAT,Intro,Instrument,Public Witness Program,Sweet and Low,Bed For The Scraping,Interlude 1,Target,Merchandise,Interlude 2,Margin Walker,Reclamation,Latest Disgrace,Interlude 3,Shut the Door,Forensic Scene,Interlude 4,By You,Interlude 5,Blueprint,Back To Base,Do You Like Me,Waiting Room,,,,,,,,,,,,,,,,,,,,,,
denver-co-usa-102295,FLS0741,1995-10-22,Mammoth Events Center,6,2000,Joey Picuri,Warren Russell-Smith,DAT,Intro,Birthday Pony,Sieve-Fisted Find,Reclamation,Interlude 1,Do You Like Me,Facet Squared,Rend It,Bed For The Scraping,Margin Walker,Waiting Room,By You,"Fell, Destroyed",Returning The Screw,Target,Promises,Encore 1,Forensic Scene,Long Division,Two Beats Off,Sweet And Low,Instrument,,,,,,,,,,,,,,,,,,,,,,
salt-lake-city-ut-usa-102495,FLS0742,1995-10-24,Fairgrounds Coliseum,6,2000,Joey Picuri,Jerry Busher,DAT,Intro,Blueprint,And The Same,Do You Like Me,Interlude 1,Merchandise,Latin Roots,Interlude 2,Birthday Pony,Last Chance for a Slow Dance,Bed For The Scraping,Bulldog Front,Long Division,Target,By You,Forensic Scene,Interlude 3,Instrument,Exit Only,Repeater,Encore 1,Walken's Syndrome,Reclamation,"Fell, Destroyed",Long Distance Runner,Cassavetes,Sweet and Low,,,,,,,,,,,,,,,,,
boise-id-usa-102595,FLS0743,1995-10-25,Bogie's,5,500,Joey Picuri,Warren Russell-Smith,DAT,Intro,Birthday Pony,Sieve-Fisted Find,Interlude 1,Reclamation,Dear Justice Letter,Song #1,Interlude 2,Forensic Scene,Promises,Target,By You,Interlude 3,Turnover,Bed For The Scraping,Downed City,Returning The Screw,Smallpox Champion,Encore,Back To Base,"Fell, Destroyed",Long Division,Reprovisional,Sweet and Low,,,,,,,,,,,,,,,,,,,,
yakima-wa-usa-102695,FLS0744,1995-10-26,Twilight Terrace,5,400,Joey Picuri,Warren Russell-Smith,DAT,Intro,Merchandise,Do You Like Me,Reclamation,Interlude 1,Cassavetes,Facet Squared,Target,Bed For The Scraping,Margin Walker,By You,Interlude 2,Stacks,Interlude 3,Runaway Return,Bad Mouth,Interlude 4,Forensic Scene,Shut The Door,Encore,Smallpox Champion,Interlude 5,Long Distance Runner,"Fell, Destroyed",Sweet and Low,Instrument,Rend It,,,,,,,,,,,,,,,,,
seattle-wa-usa-102795,FLS0745,1995-10-27,DV8,6,1400,Joey Picuri,Fugazi,DAT,Intro,Do You Like Me,And The Same,Dear Justice Letter,Birthday Pony,Target,Suggestion,Forensic Scene,Great Cop,Downed City,By You,Blueprint,Bed For The Scraping,Interlude 1,Two Beats Off,Long Division,Interlude-2,Public Witness Program,Back To Base,"Fell, Destroyed",Promises,,,,,,,,,,,,,,,,,,,,,,,
olympia-wa-usa-102995,FLS0746,1995-10-29,Capitol Theater,5,1000,Joey Picuri,Warren Russell-Smith,DAT,Version,Intro,Cassavetes,Reclamation,Do You Like Me,Facet Squared,Bed For The Scraping,Target,Long Division,"Fell, Destroyed",By You,Interlude 1,Two Beats Off,Song #1,Interlude 2,Smallpox Champion,Shut the Door,Encore 1,Forensic Scene,Long Distance Runner,Turnover,Interlude 3,Birthday Pony,Sweet and Low,Glueman,Encore 2,Brendan #1,Repeater,,,,,,,,,,,,,,,,
